side,failed,day_move_pct,fail_time,opp_accept,re_accept,first_after_fail,close_against,close_beyond_opp,close_back_beyond_orig
long,True,0.3013932328689295,15:15:00,False,False,none,False,False,False
long,True,0.0,15:45:00,False,False,none,False,False,False
long,True,-0.14216661927779484,10:30:00,True,False,opposite,True,True,False
long,True,-0.5818551576093123,13:30:00,True,False,opposite,True,True,False
long,False,1.8212765957446697,,,,,,,
short,True,-0.2683063163778643,12:30:00,False,False,none,False,False,False
long,True,0.0279829863442993,14:30:00,False,True,same,False,False,False
long,True,0.25111607142858094,11:00:00,True,True,opposite,False,False,True
long,False,1.5539407490217982,,,,,,,
long,False,0.8242211110500497,,,,,,,
long,True,0.7041100376617093,13:00:00,False,True,same,False,False,True
short,True,-0.15707940634818174,10:15:00,False,True,same,False,False,False
short,False,-0.419435668373469,,,,,,,
short,False,-1.612460922503145,,,,,,,
long,True,0.418924202647597,11:30:00,False,True,same,False,False,True
short,False,-1.1166666666666658,,,,,,,
long,True,-0.20814581458145076,12:00:00,True,True,same,True,True,False
long,False,0.974353231044911,,,,,,,
short,False,-1.5341160832963996,,,,,,,
long,True,0.3730921424533573,13:45:00,True,False,opposite,False,False,False
long,True,-0.02811357885859067,11:45:00,False,False,none,True,False,False
long,False,1.099086912411229,,,,,,,
short,True,-0.5607061566646254,10:30:00,False,True,same,False,False,True
long,True,0.1281265667650855,10:15:00,False,True,same,False,False,False
short,True,-0.05565449688335056,10:15:00,False,False,none,False,False,False
short,True,-0.33894537978552686,15:00:00,False,True,same,False,False,True
long,True,0.4326843068730213,14:45:00,False,True,same,False,False,True
long,True,0.26564834799933656,13:15:00,False,True,same,False,False,True
short,False,-1.5330318738281834,,,,,,,
short,True,-0.4030226700251882,14:00:00,False,True,same,False,False,False
short,True,0.18516440354616748,11:00:00,False,True,same,True,False,False
long,False,1.2104646622413062,,,,,,,
long,True,0.4296337097218439,10:15:00,False,True,same,False,False,True
long,False,0.2255845942228385,,,,,,,
short,True,0.8857347197007259,10:15:00,True,False,opposite,True,True,False
long,True,0.618364890007661,10:30:00,False,True,same,False,False,True
short,True,0.09758213162747165,15:45:00,False,False,none,True,False,False
short,True,-0.37359900373599153,11:30:00,False,True,same,False,False,True
short,False,-0.9136122824089044,,,,,,,
long,True,-2.6102859676346735,10:45:00,True,False,opposite,True,True,False
long,True,0.37617554858933033,11:45:00,False,True,same,False,False,False
long,False,1.3876843018213458,,,,,,,
short,False,-0.7300948548433439,,,,,,,
long,True,-0.02333450005833626,10:30:00,False,True,same,True,False,False
long,False,0.7400127189685968,,,,,,,
short,True,-0.44199529303713403,11:15:00,False,True,same,False,False,True
short,False,-0.37643301203444945,,,,,,,
short,True,-0.9366485013624026,10:45:00,False,True,same,False,False,True
long,True,0.8432283600068757,12:15:00,False,True,same,False,False,True
short,False,-1.49825584720078,,,,,,,
long,True,1.0900446454455759,10:45:00,True,True,opposite,False,False,True
short,True,-0.29171194875020623,12:30:00,False,True,same,False,False,False
short,True,0.37075062742413234,10:15:00,True,False,opposite,True,True,False
long,False,0.425773488504122,,,,,,,
long,False,1.8411125499690373,,,,,,,
short,True,-0.38142620232173297,11:00:00,False,False,none,False,False,False
short,True,-0.3828441435942853,13:15:00,False,True,same,False,False,True
short,True,0.3894297635605115,14:45:00,True,False,opposite,True,True,False
short,True,-0.5331556147950667,10:30:00,False,True,same,False,False,True
short,True,-0.650588895120574,12:00:00,True,True,opposite,False,False,True
short,False,-0.5662387172730932,,,,,,,
short,True,-0.062024245841552084,13:30:00,False,True,same,False,False,True
short,False,-0.17434340025870299,,,,,,,
long,False,0.7680233210001219,,,,,,,
long,True,0.2224817843039073,11:30:00,False,True,same,False,False,False
long,False,0.6046821258182566,,,,,,,
short,True,-0.5934065934065869,11:00:00,False,True,same,False,False,True
short,False,-0.9793672627235184,,,,,,,
long,False,1.0242707637497128,,,,,,,
short,True,0.26465236808732584,10:30:00,True,True,same,True,True,False
long,True,0.5754055238930356,12:45:00,False,True,same,False,False,True
long,True,-0.05986720365734888,11:45:00,False,True,same,True,False,False
long,True,0.19691499835903237,12:30:00,False,True,same,False,False,False
long,False,0.5484861781483108,,,,,,,
short,False,-0.2914979757085101,,,,,,,
long,True,0.09732886341515812,11:30:00,True,False,opposite,False,False,False
short,True,0.10229903623539816,11:15:00,True,False,opposite,True,True,False
short,True,0.9489090226773245,10:15:00,True,False,opposite,True,True,False
long,True,0.06884134717219936,11:15:00,False,True,same,False,False,False
long,True,0.34453514258454554,10:45:00,False,True,same,False,False,True
short,False,-1.18374464936849,,,,,,,
short,True,0.21915757964507954,10:45:00,False,True,same,True,False,False
long,False,0.7732096197941685,,,,,,,
long,True,0.1479602621010434,12:15:00,False,True,same,False,False,True
long,True,-0.2628259041211112,10:30:00,True,True,same,True,True,False
short,True,-0.07375019754516376,15:15:00,False,True,same,False,False,True
long,True,0.5287368476709187,11:00:00,False,True,same,False,False,True
long,True,0.7560137457044647,10:15:00,False,True,same,False,False,True
long,True,-1.179878851725047,10:45:00,True,False,opposite,True,True,False
long,False,1.1440429947320752,,,,,,,
short,False,-0.6780195521917332,,,,,,,
long,True,-0.8153756552125802,10:45:00,True,True,same,True,True,False
short,True,0.7076726614877016,12:45:00,True,True,same,True,True,False
long,True,-0.34896631946279566,10:15:00,True,True,opposite,True,True,False
long,True,0.41267657795884816,10:30:00,False,True,same,False,False,True
long,False,0.6207259337190907,,,,,,,
short,True,0.18814675446847673,12:00:00,True,False,opposite,True,True,False
long,True,-0.7504299338162546,10:45:00,True,True,same,True,True,False
long,True,-1.5797207935341784,10:30:00,True,False,opposite,True,True,False
long,True,0.4146289602381392,12:00:00,False,True,same,False,False,True
short,True,0.5870530992172718,13:45:00,False,False,none,True,False,False
long,True,1.5614248663526231,10:30:00,False,True,same,False,False,True
long,True,0.29110568175909624,11:00:00,True,True,same,False,False,False
short,True,-0.3153432588916538,11:00:00,False,True,same,False,False,True
long,True,0.6400915903413962,10:30:00,False,True,same,False,False,True
long,True,0.3162916104946678,11:15:00,True,True,opposite,False,False,True
short,True,-0.5659985460587769,11:00:00,False,True,same,False,False,True
short,True,-1.2269938650306678,11:15:00,False,True,same,False,False,True
long,True,1.2479422229302761,11:00:00,False,True,same,False,False,True
long,True,-0.13639702024972333,13:45:00,True,True,same,True,True,False
short,True,-0.010565240359217132,10:30:00,True,True,opposite,False,False,False
long,True,0.7107133456172754,10:30:00,True,True,same,False,False,True
short,True,0.005146945287970439,12:30:00,False,True,same,True,False,False
short,True,-0.12324124473657161,10:30:00,False,True,same,False,False,False
short,True,0.2734354847030884,10:15:00,True,False,opposite,True,True,False
long,True,-1.2026520018502351,11:00:00,True,True,same,True,True,False
long,True,0.9149987002859294,11:30:00,False,True,same,False,False,True
short,True,-0.686487044492623,11:45:00,False,True,same,False,False,True
long,True,-0.5352039490776783,13:45:00,True,False,opposite,True,False,False
short,False,-0.7793017456359075,,,,,,,
long,True,1.6931328215374908,10:45:00,False,True,same,False,False,True
long,True,-0.01035196687371176,10:15:00,False,True,same,True,False,False
long,True,-0.46329661278698975,10:45:00,True,True,same,True,True,False
long,True,0.638845955692946,10:15:00,False,True,same,False,False,True
long,True,0.7223889708500852,11:00:00,False,True,same,False,False,True
long,True,0.3281502423263305,12:15:00,False,True,same,False,False,True
short,True,0.005028157683040213,11:00:00,True,False,opposite,True,False,False
long,True,-0.35845913061040013,10:15:00,True,True,same,True,True,False
long,False,0.8590453921618613,,,,,,,
long,False,1.4465819478627795,,,,,,,
long,False,0.6788563500322198,,,,,,,
long,True,-0.054192531283869805,13:00:00,True,False,opposite,True,False,False
long,False,0.48221227181026727,,,,,,,
short,True,0.3445560149635707,13:30:00,True,True,same,True,True,False
short,True,0.00487685930259385,11:00:00,True,False,opposite,True,False,False
short,True,-0.40580843885982265,13:30:00,False,True,same,False,False,False
short,True,-0.3377055599060319,10:45:00,False,True,same,False,False,False
long,True,-0.9643439988131108,14:00:00,True,False,opposite,True,True,False
short,True,-0.317428826505306,15:00:00,False,True,same,False,False,True
long,True,-0.18042399639152107,10:30:00,True,True,same,True,False,False
long,True,-1.6593754714134823,10:30:00,True,False,opposite,True,True,False
short,True,0.6884593808965223,11:45:00,True,False,opposite,True,True,False
short,False,-3.0233025311370065,,,,,,,
short,True,0.7078738137983986,11:15:00,True,False,opposite,True,True,False
short,True,-2.2627662827438666,10:15:00,False,True,same,False,False,True
long,True,1.1347150259067407,13:00:00,False,True,same,False,False,True
long,True,0.6058738960772247,12:15:00,True,True,same,False,False,True
long,True,0.7705956907477773,11:15:00,True,True,same,False,False,True
long,True,-1.0509667874088024,11:30:00,True,True,same,True,True,False
short,True,0.35420356287112487,11:00:00,True,False,opposite,True,True,False
long,True,-0.11348981171008798,10:30:00,False,True,same,True,False,False
short,False,-1.96907216494846,,,,,,,
long,True,-1.6649104320337171,10:30:00,True,False,opposite,True,True,False
short,True,-0.07558578987151288,11:00:00,False,True,same,False,False,False
short,True,0.28157041916803127,11:30:00,False,True,same,True,False,False
long,True,0.13756613756612524,10:30:00,True,True,same,False,False,True
long,False,1.2705134992059275,,,,,,,
short,True,0.5870434827783155,13:15:00,True,False,opposite,True,True,False
short,False,-0.5716345658667188,,,,,,,
long,False,1.7231535786578211,,,,,,,
short,True,-0.3479506728751969,12:30:00,True,True,opposite,False,False,True
short,False,-1.8132975151108233,,,,,,,
long,False,2.2323295692179057,,,,,,,
long,True,1.028700750951539,14:30:00,False,True,same,False,False,True
short,True,0.015103458692045102,10:15:00,True,True,same,True,False,False
long,False,1.6582081302447094,,,,,,,
short,True,-0.9330950962874729,10:30:00,False,True,same,False,False,True
short,True,-0.1797663038050512,10:45:00,False,True,same,False,False,False
short,False,-0.6181910311629069,,,,,,,
short,True,-0.8947075772127611,14:45:00,False,True,same,False,False,True
long,True,0.9121775705670743,11:30:00,False,True,same,False,False,True
long,True,0.16617987712761462,13:00:00,False,True,same,False,False,False
short,True,-0.2843176376695955,10:15:00,False,False,none,False,False,False
long,False,0.8113692486015234,,,,,,,
short,True,-0.3865267807840911,13:00:00,False,True,same,False,False,True
long,True,2.019139235432643,11:15:00,False,True,same,False,False,True
long,True,-0.1809821952651114,11:30:00,True,False,opposite,True,True,False
long,True,-0.14740566037735325,10:15:00,True,True,same,True,True,False
long,False,0.17105713308245285,,,,,,,
long,True,0.13623978201635634,13:30:00,True,False,opposite,False,False,False
long,False,1.2571261511474807,,,,,,,
long,True,-0.04308487720809939,13:30:00,True,True,opposite,True,False,False
short,True,-0.2094739347774377,10:30:00,False,True,same,False,False,False
short,False,-0.2670099651933655,,,,,,,
long,False,1.0792225777183528,,,,,,,
short,True,-0.042490911666115405,11:45:00,False,True,same,False,False,False
long,True,-0.2750509792763145,10:30:00,True,True,same,True,False,False
long,True,0.0,11:00:00,False,False,none,False,False,False
long,True,1.2862796833772894,10:15:00,False,True,same,False,False,True
short,True,0.6608032016380383,11:45:00,True,True,same,True,True,False
short,True,0.19831204169162842,10:45:00,True,True,same,True,True,False
long,True,0.22094361334867862,11:45:00,True,True,opposite,False,False,True
long,True,-2.0380186437579884,11:00:00,True,True,same,True,True,False
long,False,1.2127125731809407,,,,,,,
short,False,-0.9393758878247671,,,,,,,
long,True,0.13029315960912946,13:00:00,False,True,same,False,False,False
short,True,-0.06877263765989738,10:45:00,False,True,same,False,False,False
long,True,0.8155178768890492,10:30:00,False,True,same,False,False,True
short,False,-2.5005714285714187,,,,,,,
long,True,1.7009847806624734,10:45:00,False,True,same,False,False,True
short,True,1.1280781400467843,11:30:00,True,False,opposite,True,True,False
short,True,0.05945847054518172,10:15:00,False,True,same,True,False,False
short,True,-1.4467619004153054,15:30:00,False,True,same,False,False,True
short,True,-0.2637202746328504,12:00:00,False,False,none,False,False,False
short,True,-0.054461287101759126,11:00:00,False,True,same,False,False,False
long,True,0.5605687722176622,11:00:00,False,True,same,False,False,True
long,True,1.0161224766291888,14:00:00,True,True,opposite,False,False,True
short,True,-1.2505060501101894,10:15:00,False,True,same,False,False,True
long,True,0.06779048221630113,13:00:00,False,True,same,False,False,True
long,True,0.3788051663548009,13:30:00,False,True,same,False,False,True
short,True,0.6425920897818793,13:30:00,True,True,same,True,True,False
long,True,-1.6331715283763537,10:30:00,True,False,opposite,True,True,False
short,True,-2.61038600388781,10:15:00,False,True,same,False,False,True
long,True,-1.4307886312930562,14:45:00,True,True,same,True,True,False
short,False,-2.3158413402315836,,,,,,,
long,False,2.8090447255702644,,,,,,,
short,True,-2.54703882797912,11:45:00,False,True,same,False,False,True
long,True,-0.3640836408364101,10:45:00,True,True,same,True,True,False
short,True,0.4073219806644657,10:30:00,True,False,opposite,True,True,False
short,True,-0.9021819073302351,14:30:00,False,True,same,False,False,True
long,True,-0.10832102412604572,10:15:00,True,True,same,True,False,False
short,True,-0.22403664243751953,11:30:00,True,True,same,False,False,True
short,True,-2.057592911641637,12:15:00,False,True,same,False,False,True
short,True,1.2602739726027323,10:15:00,True,False,opposite,True,True,False
long,False,1.7689653496622437,,,,,,,
long,True,0.960245822930661,11:45:00,False,True,same,False,False,True
short,False,-1.5841584158415745,,,,,,,
long,True,-0.5291259800856207,11:00:00,True,True,same,True,True,False
long,True,0.380172539845014,10:45:00,False,True,same,False,False,False
long,False,0.821680841862471,,,,,,,
long,False,1.3967013061302103,,,,,,,
long,True,0.155250282273256,12:15:00,False,True,same,False,False,True
long,True,0.17822803808451582,13:45:00,False,True,same,False,False,True
long,False,-2.4730026646720638,,,,,,,
short,True,-0.9039122451861892,11:00:00,False,True,same,False,False,True
short,True,0.3258733886040144,11:45:00,False,True,same,True,False,False
long,True,-0.15409062454855293,12:15:00,True,True,same,True,True,False
short,True,-2.0291539541866466,10:30:00,False,True,same,False,False,True
short,True,-0.6314552841548804,10:15:00,False,True,same,False,False,True
short,True,0.06903693476008055,11:30:00,False,True,same,True,False,False
short,True,0.5150131182587003,10:30:00,True,True,same,True,True,False
long,True,0.36598697656731183,14:15:00,False,True,same,False,False,True
long,True,0.645191673730805,10:30:00,False,True,same,False,False,True
short,True,-0.9808522620612048,11:45:00,False,True,same,False,False,True
